review,category,Strength,text_string_lem,trust,surprise,positive,joy,anticipation,TopKeyword,Negative,Positive,Neutral
"


 [Sep 07, 2005]




				RobertCShay

				Recreational Rider




OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Smooth, glassy like power transfer to the rear wheel.
Sturdy, confidence inspiring frame
Absorbs small road bumps
Great on long rides


Weakness:
LBS changed out: (1)stock wheels for Mavic Open Pro ceramic rims, (2) stock hubs for ultegra, (3)stock tires for Continental 3000 GPs, (4)stock seat for specialized - now trying a Koobi Enduro, (5) stock chain for a whippermann.


Very light and sturdy. Confidence inspiring on fast downhills. Great for long rides. I ride about 5,000 miles per season with a mix of 50 mile rides and 120 mile rides. Compared to my 2004 trek 2300, the Madone 5.2SL absorbs small road bumps better and feels more like I am riding on ice skates - zero friction, direct power transfer. There is something about the drive train that is glassy smooth and makes me feel like my power is being directly transfered to the rear wheel from the crank. It is smoother than my trek 2300. It may be the different crank or a combination of the crank and frame. This smooth power transfer is probably the most noticeable difference between the bikes followed by the frames ability to better absorb the smaller road bumps.


Similar Products Used:
Trek 2300



",MadoneSL5_2,smooth  glassy like power transfer to the rear wheel sturdy  confidence inspiring frameabsorbs small road bumpsgreat on long rides,smooth glassy like power transfer rear wheel sturdy confidence inspiring frameabsorbs small road bumpsgreat long rides,0.125,0.0,0.25,0.125,0.125,"['smooth', 'rides', 'glassy', 'power', 'transfer', 'rear', 'wheel', 'sturdy', 'confidence', 'inspiring']",0.0,0.398,0.602
"


 [Aug 03, 2005]




				Anonymous

				Road Racer




OVERALLRATING

4


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
Made for long rides; it spares your body.
Rigid thus secure and predictable in downhills.
Efficient.


Weakness:
No character; a very predictable bike. Not nervous at all. If you're lightweighted and a climber, the ""kick in the butt"" will miss you when attacking.
Some Bonetrager components aren't that good: the saddle, the wheels (X Lite) and the bar.


Definitely an excellent and efficient bike, though lack of character.

My previous bike (Colnago Altec2) was a very nervous one and when I first rode the Trek, I was immediatelly disappointed. It took me 1000miles to appreciate its efficiency. It is highly rigid and very secure in downhill. I can ride hours without being totally spent out because I had to fight with the bike.
The new Ultegra 10v is incredibly precise, though the chain has to be changed more often than on a 9v.

On the downsides; I still miss the kick in the butt of more nervous bikes (I'm a lightweighted rider) and I'm not pleased at all by some Bonetrager components. Maybe that the ""top line"" components are better, but some of those delivered with the Trek are an insult to the frame. 
First the saddle needs to be changed.
The wheels are heavy and not stiff enough.
I couldn't get used to the bar ergonomical design. I guess it's personal, but I couldn't find a set up that fitted my riding style.


Similar Products Used:
Colnago Dream Altec2 (model 2000).



",MadoneSL5_2,made for long rides  it spares your body rigid thus secure and predictable in downhills efficient ,made long rides spares body rigid thus secure predictable downhills efficient,0.2,0.0,0.2,0.0,0.4,"['made', 'efficient', 'long', 'rides', 'spares', 'body', 'rigid', 'secure', 'predictable', 'downhills']",0.102,0.354,0.544
"


 [Jul 24, 2005]




				Anonymous

				Recreational Rider




OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Stiff, no-lag no-torque road machine. Rideable for hours on end.


Weakness:
(1) Requires some time to get used to what feels like a short wheel base frame but is just the stiff frame. Once you get used to it it's really superb. (2) Made my Litespeed a secondary ride.


Great bike, but not for casual riding with the kids. Requires some attention (as compared to other bike, Litespeed Tuscany). Mostly stock Trek & Bontrager except Deda stem, Look Keo pedals, and SI saddle. Bontrager carbon bar deserves a special mention as a must-have component.





",MadoneSL5_2,stiff  no lag no torque road machine  rideable for hours on end ,stiff lag torque road machine rideable hours end,0.3333333333333333,0.0,0.0,0.0,,"['stiff', 'end', 'lag', 'torque', 'road', 'machine', 'rideable', 'hours']",0.255,0.0,0.745
"


 [Jul 22, 2005]




				Anonymous

				Recreational Rider




OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
WEIGHT, FEEL, COMPONENT GROUP, COLOR, ETC.


Weakness:
NONE YET


WHAT CAN I SAY!! I LOVE THIS BIKE. MY WIFE HATES B/C I AM KEEPING IT IN OUR BEDROOM. THIS BIKE RIDES SO SMOOTH. IT ACCELERATES GREAT, CORNERS, AND ASCENDS FANTASTIC. I WILL OWN IT FOR YEARS. I BOUGHT THE TEAM PAINT JOB. IT LOOKS GREY ON THE WEB, BUT IS IS MORE OF A BLACK WITH THE RED, WHITE, AND BLUE.


Similar Products Used:
SPECIALIZED ROUBIAUX



",MadoneSL5_2,weight  feel  component group  color  etc ,weight feel component group color etc,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,"['weight', 'feel', 'component', 'group', 'color']",0.0,0.0,1.0
"


 [Jul 22, 2005]




				Anonymous

				Road Racer




OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Very stiff and light and yet still very comfortable.


Weakness:
Wheels are a little heavy but that is to be expected.


Absolutely a great riding bike. Great on the hills, accelerates well on sprints and is comfortable for the long ride. I have plenty of energy left at the end of a 65 mile race. I can sprint and climb with the group. I also love it on the rough roads. I have had the bike about a week and have about 200 miles on it. It has been a great week. While it is an expensive bike, I feel it is a great value. The frame is the same as the 5.9 and the components are Ultegra. I would love slightly lighter wheels but the racelites seem like good wheels for training.


Similar Products Used:
Fuji Roubaix Pro



",MadoneSL5_2,very stiff and light and yet still very comfortable ,stiff light yet still comfortable,0.0,0.0,0.0,0.0,,"['stiff', 'comfortable', 'light']",0.0,0.452,0.548
"


 [Jul 15, 2005]




				Anonymous

				Recreational Rider




OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
The weight and quickness of the bike. How it handles and it's comfort


Weakness:
Price, God you have to sell your first born for it. But worth it, if you want the best :)


Before I purchased this bike I promised myself that I would also ride a Specialized Roubaix. The Roubaix is more of a comfort road bike design while the 5.2 SL is more of a racer. I was very impressed with the Specialized, so impressed that it started to throw my choice for the 5.2 SL. The Specialized is a comfortable bike, at least the Roubaix Elite is. But I wanted more of a race style bike. It's really hard to tell what bike you will want when you only get to test ride it around the parking lot. There are no hills, long flats or sprints to see how the bike performs. Honestly it does not give a race bike a chance to woo you. Remember that a race bike like this is just that, to be raced and climbed, not test ridden in a parking lot. It’s like test driving a Ferrari over speed bumps. I rode the bike for the first time yesterday (07/14/05) and it is really unbelievable. I rode a ‘99 Trek 2300 and the 5.2 SL tumbles over this bike. It is truly an amazing bike. The first 5 miles it took me a little while to get use to it. I think that this is true with just about any new bike. After those 5 miles were up I started to get into the grove with it. This bike is so light it will simply make you grin. It will climb a hill and when you get to the top all you can do is laugh because it should have been harder for you. On a straight away this bike is so quiet and extremely fast it will have you wanting more. After about 15 miles of bumpy road, hills and flats I took it home. About 30 minutes later I wanted to ride it again. It is very nimble and can sprint with very little effort. To get this bike up to speed is painless. Two pumps and you’re gone. Being all carbon fiber the bike absorbs a lot of road chatter which will make longer rides easier and more enjoyable. The down side is the price, yes, it is expensive and perhaps the purchaser is a little off his/her rocker, but once you buy this bike you will never have to buy another one. If you have to sell it, chances are you will get a very good price for it as well. If you want a race bike I think you would be crazy not to at least entertain the possibility of giving this bike a shot. You will be excited with it. I love this bike and cannot imagine riding anything else but this bike. It is quite a jump from what I had before but it is worth it when I take it out to ride. Just plain fun. If you would like to ask me questions about this bike feel free. You can mail me at [cowjuicer AT gmail.com]. I will be happy to answer your questions. By the way I do not work for a bike shop or any bike company. I am a simple computer programmer. Hope to see more posts here.


Similar Products Used:
'99Trek 2300



",MadoneSL5_2,the weight and quickness of the bike  how it handles and it s comfort,weight quickness bike handles comfort,0.13333333333333333,0.13333333333333333,0.2,0.13333333333333333,0.13333333333333333,"['weight', 'comfort', 'quickness', 'bike', 'handles']",0.0,0.385,0.615
"


 [Apr 04, 2005]




				Hozomean

				Recreational Rider




OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
Finish, ride, Trek warranty, proven technology


Weakness:
Uhhhh, price (oh well) I hear the wait is up to 8 weeks+ now


This is a review of the 5.2SL, which is essentially the same bike, only w/ Ultegra 10sp. With just over 100 miles logged, all I can say is WOW. This bike is firm and stable. Climbs as quickly as my legs will push it and decends with surety. I went Project One, and the finish was flawless. Compared to my old aluminum bike, this is like riding on a stick of butter. Project One also allows some upgrade / switching of components, which really allows a customized bike. I settled on the 5.2 because I was more cost than gram conscious with regard to drive train. It took about 6 weeks from order to arrival.


Similar Products Used:
I tested the Orbea Orca, Cannondale and Specialized Carbon offerings. Go to Craig Calfees website and read his white paper on Carbon bikes, it gives you a lot to think about.



",MadoneSL5_2,finish  ride  trek warranty  proven technology,finish ride trek warranty proven technology,0.5,0.0,0.5,0.0,,"['finish', 'technology', 'ride', 'trek', 'warranty', 'proven']",0.0,0.0,1.0
"


 [Mar 27, 2005]




				Anonymous

				Recreational Rider




OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
-lighter than most bikes
-tracks well on decents
-vibration damping(more comfortable)


Weakness:
-wheels(if you live near a bikeshop, maybe you can live with these.
-decals(they're stickers!)
-maybe the price..


This is a review for the Madone 5.2 SL, which is the same exact frame Lance rode in Alps D'Huez in '04 (not the SSL). I switched the wheelset to Kysrium Elite and paid $80 extra. I didn't want the Bontrager RL's that came with it because of the horror stories that I've heard about it. 
First of all, you will really feel how light this bike is when you start pushing it. I have a 50cm frame (48 actual) and I could actually feel it kinda jerking forward as I pedal harder, which makes me shift one gear up than normal.
As for the feel of the bike, this frame is definitely more stable (fast decents)and lighter than the 5200. As for the age old debate of comparing carbon frames with metal ones (steel, aluminum, titanium, magnesium. etc.), I have one thing to say, well..maybe a lot.
Carbon just absorbs vibration better than steel, aluminum,etc. PERIOD! With this bike, you do not feel that constant zing vibration in your a** all day. Maybe if you are an old school rider like my dad, you wouldn't like that ""numb"" feeling on a carbon bike but who in the world wants to have a beat up and sore butt at the end of the day? I'm pretty sure that I'm not one of 'em.


Similar Products Used:
Specialized Roubaix Pro, Specialized Allez Comp, Bianchi(steel, I don't remember the model), Scattante cheapy, Lemond Buenos Aires, Madone 5.2(aero), Trek 5200, Trek 2100



",MadoneSL5_2, lighter than most bikes tracks well on decents vibration damping more comfortable ,lighter bikes tracks well decents vibration damping comfortable,0.0,0.0,0.0,0.0,,"['lighter', 'comfortable', 'bikes', 'tracks', 'decents', 'vibration', 'damping']",0.0,0.474,0.526
"


 [Jul 26, 2011]




				Mike

				Triathlete



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Incredibly smooth ride, firm acceleration, and decent braking. Silky smooth shifting which needs little maintenance. Good looking frame.


Weakness:
Still a little on the heavy side compared to the Madone series, but still a great value for the price. Ultegra brakes are average.


Great upgrade from my previous aluminum frame bike with down tube shifters. The bike rides very smoothly, pedaling is very efficient and there's no noticeable frame flex during hard sprints. It's a good step up from the Trek 1000/1500 level. Good for riders with a few years of experience.


Similar Products Used:
-



",Trek5200,incredibly smooth ride  firm acceleration  and decent braking  silky smooth shifting which needs little maintenance  good looking frame ,incredibly smooth ride firm acceleration decent braking silky smooth shifting needs little maintenance good looking frame,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,"['incredibly', 'frame', 'smooth', 'ride', 'firm', 'acceleration', 'decent', 'braking', 'silky', 'shifting']",0.0,0.149,0.851
"


 [Jun 23, 2011]




				Teo

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Fast, fast, fast.Comfortable, fits me like a glove.


Weakness:
Old :) (not exactly a weakness)A little on the heavy side compared to newer bikes, it's fine with me though.


My Trek5200/DuraAce is extremely fast and comfortable.On downhill I often relax while passing by other bikers with fancier/newer bikes that push hard to keep up.DuraAce is incredibly reliable.Great bike!





",Trek5200,fast  fast  fast comfortable  fits me like a glove ,fast fast fast comfortable fits like glove,0.0,0.0,0.0,0.0,,"['fast', 'glove', 'comfortable', 'fits']",0.0,0.537,0.463
"


 [Jul 21, 2010]




				trekie

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Ride comfort, handling, flashy ""Project One"" paint job :-)


Weakness:
No complaints


I am now approaching 13,000 miles on this bike and all I can say is what a great ride it is. I built it up from the components below I'm retired and comfort is important to me. This bike delivers comfort and performance! Seriously consider the compact crankset for your retirement gift. You'll never regret it.


Similar Products Used:
Klein Quantum, several CrMo bikes



",Trek5200,ride comfort  handling  flashy  project one  paint job   ,ride comfort handling flashy project one paint job,0.2,0.0,0.4,0.2,0.2,"['ride', 'job', 'comfort', 'handling', 'flashy', 'project', 'paint']",0.0,0.263,0.737
"


 [Jun 24, 2010]




				demolina

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Stiffness, absorbs road bums nicely, and colors, a few people have mentioned that the bike looks very nice.


Weakness:
Like most, the flex at the bottom bracket is very minimal compared to aluminum frames, and almost not noticible. I would assume that it has been fix in the new Madone models as the down tube at the bracket is much larger.


This review is for the 2004 blue team version frame only. I got this frame as an upgrade from my current Trek 1000. It is my first carbon fiber frame and it was a huge improvement from the aluminum. The bike is stiff and absorbs road bumps very nicely. Although the frame was already used with some miles on it, after one year of riding it, the ride still feels very smooth. Some people have mentioned some flex at the bottom bracket area, which there is, but not as bad as the aluminum. One thing I did notice after riding both bikes was how stiff it was at the head tube.


Similar Products Used:
Trek 1000, Mountain Bikes.



",Trek5200,stiffness  absorbs road bums nicely  and colors  a few people have mentioned that the bike looks very nice ,stiffness absorbs road bums nicely colors people mentioned bike looks nice,0.0,0.0,0.0,0.0,,"['stiffness', 'nice', 'absorbs', 'road', 'bums', 'nicely', 'colors', 'people', 'mentioned', 'bike']",0.0,0.388,0.612
"


 [Jul 28, 2009]




				Jeff

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
It's comfrotable, light and quick!


Weakness:
Some minor derailer noise on a couple of gears. Probably just needs a tune up.


I recently decided to take up road biking instead of mountain biking. I checked craigslist several times a day until I found the one I wanted. I am glad I was persistent because this Trek USPS bike is amazing. I never had ultegra components until now, and that are a dream. It shifts are quick and precise. It not only climbs like a dream, it descends like a race car. I have hit nearly 50 mph on one big hill. It handles as well as it rides. I am working on a century ride later this fall and I am glad I have the perfect bike for it. And I got a sweet deal. Price also incoludes gloves, shoes and camelback


Similar Products Used:
First road bike, usually ride a Marin mountain bike.



",Trek5200,it s comfrotable  light and quick ,comfrotable light quick,0.0,0.0,0.0,0.0,,"['comfrotable', 'quick', 'light']",0.0,0.0,1.0
"


 [Jun 10, 2009]




				bikerx68

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
most everything


Weakness:
The only weakness is a tiny bit of flex in the bottom bracket area.


Excellent Bike. In my third season on it and I absolutely love the carbon frame for the chip and seal roads in Western PA. The carbon frame removes all of the harshness from the ride and still has the stiffness of aluminum. I came from riding an all aluminum Cannondale and I can't believe the difference in ride quality.





",Trek5200,most everything,everything,0.0,0.0,0.0,0.0,,[],0.0,0.0,1.0
"


 [May 19, 2009]




				pndxtr1

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Stiff, light, cool. Survived pot holes, 3 crashes, and temperatures from sub-zero to 100+. The Rolf Vector wheelset proved indestructible!


Weakness:
Didn't survive the hit from a 55 mph Ford Mustang. Fortunately, I barely did!


This is more of an epitaph than a review. I rode my 5200 for nine seasons, until I was hit by a hit-and-run driver. The direct hit was from behind, by a Ford Mustang @ 55 MPH. I was nearly killed, thrown 50 feet and landed on my Giro Helmet. I have permanent shoulder damage, and constant neck and back pain, but I'm ready to cycle again (you know....getting back on that horse)! I carried my 5200 with me all the time in my car, and rode every day, weather permitting. I truly loved my 5200, now trashed, and will be replacing it with a Project One 5.2 Dura-Ace. My 5200 gets a 5 out of 5 for everything, and I'll miss it. Hopefully the 5.2 will fill the void. $5500 to replace a $2800 bike. Oh well....you get what you pay for! QUALITY! Be careful. Stuff happens!


Similar Products Used:
Trek 1420 triple(1990-1999)



",Trek5200,stiff  light  cool  survived pot holes    crashes  and temperatures from sub zero to       the rolf vector wheelset proved indestructible ,stiff light cool survived pot holes crashes temperatures sub zero rolf vector wheelset proved indestructible,0.25,0.0,0.5,0.0,,"['stiff', 'indestructible', 'light', 'cool', 'survived', 'pot', 'holes', 'crashes', 'temperatures', 'rolf']",0.0,0.375,0.625
"


 [Feb 17, 2009]




				JP

				Triathlete



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Ligereza, Liviandad, Adherencia


Weakness:
Sustentacion


Venia de un scania dagreen, q' pesaba casi 15 kilos, esto es un Formula Uno man!


Similar Products Used:
n/a



",Trek5200,ligereza  liviandad  adherencia,ligereza liviandad adherencia,0.0,0.0,0.0,0.0,,"['ligereza', 'adherencia', 'liviandad']",0.0,0.0,1.0
"


 [Aug 30, 2008]




				Anonymous

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Excellent handling, secure descents, smooth ride.


Weakness:
Original Bontrager Race fork (adequate, but this bike deserves better)


This bike is a replacement for the aluminum 2200 I've had since 2005. That bike, with the right component mix, made me a fan of Trek. It was damaged in a collision early this year, but I liked it well through 15,000 miles of riding that my first inclination was to restore it to its previous condition and keep it for a couple more years--but then I discovered that the head tube had become ovalized, so the frame needed to be replaced. A pristine 5200 with upgrades was being offered on eBay, and the final price was a bit less than the shop quoted to put my 2200 right again. I've been very happy with this bike, especially after swapping its Ksyrium Elite wheels for Velomax Circuits, which I had been riding before, and after upgrading the fork from a Bontrager Race to a Race X Lite. Initially, I found the ride harsh on rough pavement, but now it's quite smooth. The better fork makes a big difference there and will keep me from lusting after a Madone for a while. Both of my Trek bikes have been a joy to ride, and I've never felt as if I was being held back at all--and I do like to go fast, for someone who doesn't race. Everything works well, and cornering is secure. One way in which this 5200 distinguishes itself from the earlier bike is that it feels steadier at speeds over 30 mph. The 2200 was fine, but this bike feels as if it's attached to the road.


Similar Products Used:
Trek 2200



",Trek5200,excellent handling  secure descents  smooth ride ,excellent handling secure descents smooth ride,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,,"['excellent', 'ride', 'handling', 'secure', 'descents', 'smooth']",0.0,0.604,0.396
"


 [Aug 15, 2008]




				cyclinglawyer

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Lightweight, solid componentry, great value for the price.


Weakness:
The rider, and that burning desire to want a Madone now.


This bike was my first attempt at riding a ""nice"" bike. From the first time I took it out, I could tell I was riding something special. This bike is fast, handles well, and the nude carbon finish looks great.


Similar Products Used:
Giant OCR 3



",Trek5200,lightweight  solid componentry  great value for the price ,lightweight solid componentry great value price,0.0,0.0,1.0,0.0,,"['lightweight', 'price', 'solid', 'componentry', 'great']",0.0,0.73,0.27
"


 [Jul 27, 2008]




				Michael

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Responsiveness, power distribution and control.


Weakness:
Tires - Bontrager tires needed to be replaced after 2,000 miles.


This is an amazing bike. I have ridden Bianchi, Specialized and Ciocc. The 5200 beats them all. I ride this on the road as weather permits in the pacific northwest, and indoors on a trainer when not. The ride is amazingly smooth - responsive in tight turns, when you need to put the hammer down and especially when climbing. The sizing is critical so make sure you take the time to get your bike sized for your weight/height/build. You will be amazed at the ride you get...will not be disappointed.


Similar Products Used:
Bianchi, Specialized.



",Trek5200,responsiveness  power distribution and control ,responsiveness power distribution control,0.0,0.0,0.0,0.0,,"['responsiveness', 'control', 'power', 'distribution']",0.0,0.0,1.0
"


 [Jun 27, 2008]




				TK

				Road Racer



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
Value.


Weakness:
Wheels are susceptible to cracks.


This is a great bike. I've ridden 5000+ miles in all sorts of conditions: city riding, races, even a touring stint with a seat post rack. Mostly regular road riding, however.  It soaks up shocks wonderfully and handles like a dream. I've done only minor tune-ups over two years, and have never had a problem. The wheels are a major weakness. I developed major cracks in the rim, and had to buy a new set of wheels after 4000 miles. It seems lots of bontrager wheels have this problem. Tires are so-so, had to be replaced after 2000+ miles. Definitely don't get Bontrager wheels, however.


Similar Products Used:
Cannondale 2000



",Trek5200,value ,value,0.0,0.0,0.0,0.0,,[],0.0,1.0,0.0
"


 [Jun 08, 2008]




				Anonymous

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Proven quality and durability. Light. Strong frame. Soft ride. Climbs well. Stable at high speed.


Weakness:
extremely tempting for thieves ;)


I am new to road biking and a long time trail rider. I purchased the bike used, I am the 3rd owner. The day I purchased the bike it was raining and I couldn't test it. I decided to ""go for it"" on the strength of the review in this forum (thanks!) I freaking love this bike!! My first ride was going to be around the block to get a feel and get use to the toe clips. 40km later I was in love lol! It's smooth, light and fast as hell. 6 strides and your up to 30km keep pushing and you'll hit 50 on flat ground. The bumps are no where near as bad as I thought for a road bike and it corners way better than I'm ready for yet. Yesterday was my 3rd ride and first medium down hill. I toped out at 68km/h way faster than I should be going at this point but I didn't realize it till I was at the bottom :) so be warned this bike is fast! If your looking for a road bike get this one!!





",Trek5200,proven quality and durability  light  strong frame  soft ride  climbs well  stable at high speed ,proven quality durability light strong frame soft ride climbs well stable high speed,0.6,0.0,0.4,0.0,,"['proven', 'speed', 'quality', 'durability', 'light', 'strong', 'frame', 'soft', 'ride', 'climbs']",0.0,0.432,0.568
"


 [May 14, 2008]




				Anonymous

				Road Racer



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Great, strong all rounder. Very comfortable, stiff and stable on climbs and descents. Still looks like new. Great paint, finish and quality. Very underestimated and a true classic.


Weakness:
Original headset only lasted a year, get a King they’re the best. If you get caught in the rain, the seat tube and B/B fills with water. You have to remove the post and tip it over to drain!


I’ve ridden this bike the last 4 years (summer use only) and have put 6780 miles on it. What can I say about it that hasn’t been said before. A fantastic bike and great all rounder. Stiff enough for climbing and technical descents and also very comfy over long distances with just the right amount of road feel getting to your hands etc. I swapped to Ksyrium SL wheels after 6 months use and they are really worth the upgrade over the original Race lites and noticeably lighter. I also own a new Madone 5.2 with Dura-Ace, but the 5200 still calls me when I walk by it in the garage begging to be ridden. A totally different ride to the Madone. Where the new Madone glides over rougher roads and is certainly lighter (2.5lbs), and smoother, I still love the feel and feedback of the 5200. If I’d have realised this sooner I’d have most definably upgraded the components saved a lot of money and been just as smitten.


Similar Products Used:
Madone 5.2 pro, Full Dura-ace, Mavic R-Sys wheels, Michelin Pro race 2 tyres, Look KAO Ti pedals, Deda newton o/s stem and bar, Selle italia SLR Ti saddle.



",Trek5200,great  strong all rounder  very comfortable  stiff and stable on climbs and descents  still looks like new  great paint  finish and quality  very underestimated and a true classic ,great strong rounder comfortable stiff stable climbs descents still looks like new great paint finish quality underestimated true classic,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,,"['classic', 'great', 'strong', 'rounder', 'comfortable', 'stiff', 'stable', 'climbs', 'descents', 'paint']",0.059,0.63,0.311
"


 [Mar 30, 2008]




				Fan the Man

				Road Racer



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
This is the best bike I have ever ridden. The design of the bike is excellent, it is just like the one you seen on the Tour de France who Lance Armstrong used it. Although it has minimal spokes on the wheel, it is unbelievably strong. The Ultegra components are excellent, very sharp, responsive and reliable. I like the shape of the bike, it makes climbing easy. It looks very smart as well. Make sure you get the right size, and you can feel the difference compared to most bikes. I think it is the best carbo fibre bikes range you could get with this amount of money. Plus peace of mind, because Trek offers lifetime warranty for the carbo frame.


Weakness:
It is a perfect machine, the person has to train harder. The Bontrager saddle is rubbish, as it looks clumsy, and uncomfortable at all. I sold it straight away on Ebay. But, I assume, it makes the price of the bike lower as everyone has preference on saddle.


Responsive, Strong, Light and Comfortable


Similar Products Used:
Raleigh Airlite 300



",Trek5200,this is the best bike i have ever ridden  the design of the bike is excellent  it is just like the one you seen on the tour de france who lance armstrong used it  although it has minimal spokes on the wheel  it is unbelievably strong  the ultegra components are excellent  very sharp  responsive and reliable  i like the shape of the bike  it makes climbing easy  it looks very smart as well  make sure you get the right size  and you can feel the difference compared to most bikes  i think it is the best carbo fibre bikes range you could get with this amount of money  plus peace of mind  because trek offers lifetime warranty for the carbo frame ,best bike ever ridden design bike excellent like one seen tour france lance armstrong used although minimal spokes wheel unbelievably strong ultegra components excellent sharp responsive reliable like shape bike makes climbing easy looks smart well make sure get right size feel difference compared bikes think best carbo fibre bikes range could get amount money plus peace mind trek offers lifetime warranty carbo frame,0.2916666666666667,0.041666666666666664,0.3333333333333333,0.16666666666666666,0.125,"['bike', 'excellent', 'carbo', 'frame', 'bikes', 'ridden', 'design', 'tour', 'france', 'lance']",0.0,0.442,0.558
"


 [Mar 21, 2008]




				Anonymous

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
solid


Weakness:
none so far


This is bike is like a feather. Smooth, responsive. Runs like the wind.


Similar Products Used:
Trek 2100, Lemond Versalles



",Trek5200,solid,solid,0.0,0.0,1.0,0.0,,['solid'],0.0,1.0,0.0
"


 [Mar 05, 2008]




				Anonymous

				Recreational Rider



OVERALLRATING

4


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
High quality, stiff frame, rapid acceleration, climbs well, supple all day ride, solid always on Shimano components


Weakness:
Trek keeps making them better, so I already want a new one. The 2004-05 ""nude' finish with decals looks cheap and boring by comparison. (IMO.)


Great bike! Super ride. However, this model has the original carbon frame style (with the old fork style seat stay) and an Ultegra nine speed. Trek has made more stylish frames since, so this one looks dated after just a few years.


Similar Products Used:
Trek 2200



",Trek5200,high quality  stiff frame  rapid acceleration  climbs well  supple all day ride  solid always on shimano components,high quality stiff frame rapid acceleration climbs well supple day ride solid always shimano components,0.0,0.3333333333333333,0.3333333333333333,0.0,,"['high', 'components', 'quality', 'stiff', 'frame', 'rapid', 'acceleration', 'climbs', 'supple', 'day']",0.0,0.222,0.778
"


 [Nov 02, 2007]




				Anonymous

				Recreational Rider




OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Carbon frame, wheels are nice, smooth ride, shifters


Weakness:
The rider, you still have to pedal!


Bought a 1998 frmae with 2005 Ultegra components. I haven't riden in a long time and this was a great way to start again. Went on a couple of 3 day rides and found the bike to be comfortable, stable and fast. I would recommend this bike to any rider who wants to upgrade from an older bike or who has an aluminum or steel frame. Very happy with purchase.


Similar Products Used:
Old Volkscycle XV



",Trek5200,carbon frame  wheels are nice  smooth ride  shifters,carbon frame wheels nice smooth ride shifters,0.0,0.0,0.0,0.0,,"['carbon', 'shifters', 'frame', 'wheels', 'nice', 'smooth', 'ride']",0.0,0.318,0.682
