category,raw_reviews,analyze_reviews,Negative,Neutral,Positive,fear,anger,sadness,disgust,TopKeyword
Madone5_9,when you fall in love in a madone  you constantly warry about her wellfare and tender skin  but that s part of the game called love   it was love at first sight  a dazling madone in red  white and black  what a beauty it took some time to tame her  or at least come to a mutual agreement  the first month she tempted me to go way beyond my regular training zones  no respect at all  by the time i learned that i had to ride hard   real hard  only then she would reveil her hidden qualities and giving you your reward turning the copplestone areas to a sweet massage  and in the steep climbs she make me smile at        on the flats i can ride her at a heavier gear than usual with ease  compared to my old flames she is a real living thing   with soul  flexing and soft at the right spots and stiff and stubborn where she is suposed to be  sensing the surfaces below and my intentions above  her bontrager and shimano jewels suits her well  making me proud when the other guys turns heads  but best of all  she has made in great shape and i look forward to our next meeting  my sweet madone our relation gives meaning to the statement   it s not just a bike  it s a trek  similar products used cannondale r     caad  saeco team bikecannondale sr     silk roadc  aironemoser slbasso,fall love madone constantly warry wellfare tender skin part game called love love first sight dazling madone red white black beauty took time tame least come mutual agreement first month tempted way beyond regular training zones respect time learned ride hard real hard would reveil hidden qualities giving reward turning copplestone areas sweet massage steep climbs make smile flats ride heavier gear usual ease compared old flames real living thing soul flexing soft right spots stiff stubborn suposed sensing surfaces intentions bontrager shimano jewels suits well making proud guys turns heads best made great shape look forward next meeting sweet madone relation gives meaning statement bike trek similar products used cannondale caad saeco team bikecannondale silk roadc aironemoser slbasso,0.034,0.616,0.35,0.0,0.0,0.028169014084507,0.0,"['love', 'madone', 'time', 'ride', 'hard', 'real', 'sweet', 'fall', 'slbasso', 'constantly']"
Madone5_9,nonei ve owned this bike for about six months now and i love it  i commute to work on a different bike and save this one for weekend pleasure rides after about      miles the bike developed a six inch crack on the bottom of the down tube  the crack was completely through the carbon  the bike had never been crashed or even tipped over  i m about a      lbs rider  i suspect it was some sort of manufacturing defect my trek warranty experience couldn t have been better  as soon as i discovered the crack i took the bike to the trek store in la mesa  they were surprised by the flaw and stated that it s the first one they ve seen with a crack like that  they processed the paper work on a mon  trek reviewed the paper work on tues  and a replacement frame was in the mail on wed  the new frame arrived within two weeks and the guys at trek la mesa swapped the frame in less than    hours  i m a little concerned by the defect  but my warranty experience was so good that i will overlook it as a fluke  i have a trek     mountain bike that i spectacularly wrecked at     mph  i had a broken arm  but the carbon frame only had a couple scratches  so i haven t lost any confidence in trek or carbon thank you very much to matt  mark  and troy at trek la mesa  ca  for the great service even though i had a frame failure  i m still giving a   for overall rating because trek was so responsive with the warranty similar products used lemond zurichcannondale,nonei owned bike six months love commute work different bike save one weekend pleasure rides miles bike developed six inch crack bottom tube crack completely carbon bike never crashed even tipped lbs rider suspect sort manufacturing defect trek warranty experience better soon discovered crack took bike trek store mesa surprised flaw stated first one seen crack like processed paper work mon trek reviewed paper work tues replacement frame mail wed new frame arrived within two weeks guys trek mesa swapped frame less hours little concerned defect warranty experience good overlook fluke trek mountain bike spectacularly wrecked mph broken arm carbon frame couple scratches lost confidence trek carbon thank much matt mark troy trek mesa great service even though frame failure still giving overall rating trek responsive warranty similar products used lemond zurichcannondale,0.095,0.688,0.218,0.1044776119402985,0.0746268656716417,0.1194029850746268,0.0149253731343283,"['trek', 'bike', 'frame', 'crack', 'work', 'warranty', 'mesa', 'carbon', 'experience', 'paper']"
Madone5_9,nonei ve owned this bike for about six months now and i love it  i commute to work on a different bike and save this one for weekend pleasure rides after about      miles the bike developed a six inch crack on the bottom of the down tube  the crack was completely through the carbon  the bike had never been crashed or even tipped over  i m about a      lbs rider  i suspect it was some sort of manufacturing defect my trek warranty experience couldn t have been better  as soon as i discovered the crack i took the bike to the trek store in la mesa  they were surprised by the flaw and stated that it s the first one they ve seen with a crack like that  they processed the paper work on a mon  trek reviewed the paper work on tues  and a replacement frame was in the mail on wed  the new frame arrived within two weeks and the guys at trek la mesa swapped the frame in less than    hours  i m a little concerned by the defect  but my warranty experience was so good that i will overlook it as a fluke  i have a trek     mountain bike that i spectacularly wrecked at     mph  i had a broken arm  but the carbon frame only had a couple scratches  so i haven t lost any confidence in trek or carbon thank you very much to matt  mark  and troy at trek la mesa  ca  for the great service even though i had a frame failure  i m still giving a   for overall rating because trek was so responsive with the warranty similar products used lemond zurichcannondale,nonei owned bike six months love commute work different bike save one weekend pleasure rides miles bike developed six inch crack bottom tube crack completely carbon bike never crashed even tipped lbs rider suspect sort manufacturing defect trek warranty experience better soon discovered crack took bike trek store mesa surprised flaw stated first one seen crack like processed paper work mon trek reviewed paper work tues replacement frame mail wed new frame arrived within two weeks guys trek mesa swapped frame less hours little concerned defect warranty experience good overlook fluke trek mountain bike spectacularly wrecked mph broken arm carbon frame couple scratches lost confidence trek carbon thank much matt mark troy trek mesa great service even though frame failure still giving overall rating trek responsive warranty similar products used lemond zurichcannondale,0.095,0.688,0.218,0.1044776119402985,0.0746268656716417,0.1194029850746268,0.0149253731343283,"['trek', 'bike', 'frame', 'crack', 'work', 'warranty', 'mesa', 'carbon', 'experience', 'paper']"
Madone5_9,you can t throw it down anywhere once you get somewhere because you might wreck the beautiful paint  can t leave it out anywhere  cause some goober will steal it and sell it for     worth of meth i went from my trek      to this bike expecting a similar ride  what a mistake that was  trek has once again pushed the envelope on performance and comfort in a racing bike  this bike absorbs the bumps sooo much better than my       the ride is smooth  the frame much stiffer  you can really feel the difference over slightly broken pavement  much less harshness is transferred to the handlebars  when you get out of the saddle and mash the pedals in a sprint the frame doesn t flex beneath you like a noodle like so many bikes can similar products used trek      with same components,throw anywhere get somewhere might wreck beautiful paint leave anywhere cause goober steal sell worth meth went trek bike expecting similar ride mistake trek pushed envelope performance comfort racing bike bike absorbs bumps sooo much better ride smooth frame much stiffer really feel difference slightly broken pavement much less harshness transferred handlebars get saddle mash pedals sprint frame flex beneath like noodle like many bikes similar products used trek components,0.143,0.673,0.185,0.1290322580645161,0.1290322580645161,0.1612903225806451,0.032258064516129,"['trek', 'bike', 'similar', 'ride', 'frame', 'throw', 'components', 'wreck', 'beautiful', 'paint']"
Madone5_9,the seat is not super comfortable but because the bike has such a great ride it makes up for it somewhat  the tires are light and i put on a tougher rear tire for everyday use this bike has great handling   very stable but quick if you need it  it s super light  very stiff at the botton bracket and the frame absorbs vibrations from the road  it climbs beautifully  dura ace    speed is a major upgrade from   this is a great bike   buy one similar products used steel trek    mountain bikes ,seat super comfortable bike great ride makes somewhat tires light put tougher rear tire everyday use bike great handling stable quick need super light stiff botton bracket frame absorbs vibrations road climbs beautifully dura ace speed major upgrade great bike buy one similar products used steel trek mountain bikes,0.0,0.563,0.437,0.0,0.0,0.0,0.0,"['great', 'bike', 'super', 'light', 'seat', 'comfortable', 'ride', 'makes', 'put', 'tougher']"
Madone5_9,you have no place to hide from hearing  it s not the bike how can a racing bike be soooo comfortable  if you love the feel of steel for its ability to soak up the vibration and think that carbon frames are dead in feel  then look to this bike  it blew me away with the way it soaks up the road vibration and cracks in the pavement  i see how you could ride this bike on a fast century or long rec ride and not feel beat up as i did on my old cannondale  i got the bike with the bontrager compact crank  i wanted dura ace but i got such a good deal on this bike that i figure if i don t like compact i can purchase the dura ace crank and ebay the bontrager  so far i actually like the compact crank  it really helps on the way home after i just wasted myself on a group ride     it should help with whiteface hill climb in june as well   the cockpit is bontrager carbon bars and carbon stem  not quite the eye candy of an fsa unit but very stiff and functional  now how often do you hear about a rave on handle bar tape  even that stuff is sweet  the stock paint i went for was called andromeda  it s a blue black metal flake flip flop color that changes depending on the light hitting it  its much much nicer than the team color  overall if you are looking to spend some coin on a bike that can do fast rides that won t beat you up then this is the machine similar products used trek     serrota ti,place hide hearing bike racing bike soooo comfortable love feel steel ability soak vibration think carbon frames dead feel look bike blew away way soaks road vibration cracks pavement see could ride bike fast century long rec ride feel beat old cannondale got bike bontrager compact crank wanted dura ace got good deal bike figure like compact purchase dura ace crank ebay bontrager far actually like compact crank really helps way home wasted group ride help whiteface hill climb june well cockpit bontrager carbon bars carbon stem quite eye candy fsa unit stiff functional often hear rave handle bar tape even stuff sweet stock paint went called andromeda blue black metal flake flip flop color changes depending light hitting much much nicer team color overall looking spend coin bike fast rides beat machine similar products used trek serrota,0.07,0.741,0.189,0.0384615384615384,0.0384615384615384,0.0576923076923076,0.0576923076923076,"['bike', 'compact', 'crank', 'feel', 'carbon', 'bontrager', 'ride', 'fast', 'dura', 'ace']"
Madone5_9,none   other than the fear of crashing such a beautifull bike wow  i thought the      was a good bike  but this thing is incredible  its just so stiff at the rear  when you dance out of the saddle  each pedal stroke seems to propel you forward up the climb  when i first fitted a computer to the bike  i noticed i was     miles an hour faster on average with no extra effort this is an incredibly quick bike  if your riding any machine other than a madone and one appears alongside you  be affraid  similar products used trek     ,none fear crashing beautifull bike wow thought good bike thing incredible stiff rear dance saddle pedal stroke seems propel forward climb first fitted computer bike noticed miles hour faster average extra effort incredibly quick bike riding machine madone one appears alongside affraid similar products used trek,0.0,0.822,0.178,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0,"['bike', 'trek', 'fear', 'crashing', 'beautifull', 'wow', 'thought', 'good', 'thing', 'incredible']"
Madone5_9,harsh ride period  rear dropout quality  crank bearings drag i have about     miles now on a demo      trek madone     the bike is fast  it gets up to speed a little quicker than most other bikes i have had  i love the wheels  they are bontrager raxe x lites in an aero rim style  it is a very ucforgiving bike though  it pounds the rider more than any other bike i have used  very noticeable from about    miles on  the dropouts were slightly crooked in the frame causing a perfectly dished wheel to not line up in the frame  the bontrager carbon cranks were stiff and light but the bearings drag badly  i don t know if this would slow you down but compare them to a smooth rolling bottom bracket and it is night and day  overall the bike is good  it is a hard charging race bike bike not smooth enough as an all day bike or recreational bike similar products used trek       colnago ct   specialized s works tarmac e   colnago c     specialized allez a   pegoretti marcello ,harsh ride period rear dropout quality crank bearings drag miles demo trek madone bike fast gets speed little quicker bikes love wheels bontrager raxe lites aero rim style ucforgiving bike though pounds rider bike used noticeable miles dropouts slightly crooked frame causing perfectly dished wheel line frame bontrager carbon cranks stiff light bearings drag badly know would slow compare smooth rolling bottom bracket night day overall bike good hard charging race bike bike smooth enough day bike recreational bike similar products used trek colnago specialized works tarmac colnago specialized allez pegoretti marcello,0.105,0.791,0.104,0.0,0.0,0.1111111111111111,0.0,"['bike', 'bearings', 'drag', 'colnago', 'specialized', 'miles', 'trek', 'bontrager', 'frame', 'smooth']"
Madone5_9,nonethis is an update to my previous review  trek sent me a new frame as per warranty as my rear wheel was out of align  now both wheels are going the same direction  and this is a good thing   if i were bruce almighty  and by devine intervention could sprout the perfect bike from my butt  this is it  the bike exceeds all expectations  in all tasks   see my previous review for other thoughts  but  if you are considering a new bike  look no further  you wont be dissapointed  the price that i paid         was for frame  king headset  xxx stem  xxx seatpost similar products used see my previous review,nonethis update previous review trek sent new frame per warranty rear wheel align wheels going direction good thing bruce almighty devine intervention could sprout perfect bike butt bike exceeds expectations tasks see previous review thoughts considering new bike look wont dissapointed price paid frame king headset xxx stem xxx seatpost similar products used see previous review,0.0,0.891,0.109,0.0,0.0,0.0526315789473684,0.0,"['previous', 'review', 'bike', 'nonethis', 'frame', 'xxx', 'update', 'trek', 'warranty', 'rear']"
Madone5_9,haven t found a thing this bike can t do with excellencecould a bike be any better  i don t think so  i m            and after riding steel  aluminum  and a few years of titanium  which i thought was the ultimate material  i am now convinced that carbon is the ultimate  the bike is completely obediant for whatever task you could ask of it  and thats what a true race bike should be  there is no dead wood fell  i would compare it closer to the stiffness of aluminum with the dampning of carbon  see my review of my      litespeed vortex  dura ace    if you are considering anything ti  or from the american bicycle group    i have to tell you that it was hard for me to buy a trek  being that there are so many around here  but i can say  it was the best decision i ve made in bicycles lately  i rationalized the amount of research that has gone into it s design  and i know trek will be there if i have a problem or warranty issue similar products used litespeed blade  litespeed vortex  everthing cannondale  fuji team  gimondi roubaix,found thing bike excellencecould bike better think riding steel aluminum years titanium thought ultimate material convinced carbon ultimate bike completely obediant whatever task could ask thats true race bike dead wood fell would compare closer stiffness aluminum dampning carbon see review litespeed vortex dura ace considering anything american bicycle group tell hard buy trek many around say best decision made bicycles lately rationalized amount research gone design know trek problem warranty issue similar products used litespeed blade litespeed vortex everthing cannondale fuji team gimondi roubaix,0.085,0.788,0.127,0.0416666666666666,0.0,0.1666666666666666,0.0,"['litespeed', 'bike', 'vortex', 'aluminum', 'ultimate', 'carbon', 'trek', 'found', 'roubaix', 'thing']"
Madone5_9,its is highly addictive once you ride it  you wont wanna stopi got this bike in mid july of       and wow i it just keeps amazing me day after day  this is a total dream bike and it totally rocks with the wheels and everything  some people have said its too stiff  wheel i ride it with carbon rims and i have no problems  and it climbs like a champ  if you have the loot i highly would recomend getting one or one of the many variations comming out in      similar products used      and      giant tcr,highly addictive ride wont stopi got bike mid july wow keeps amazing day day total dream bike totally rocks wheels everything people said stiff wheel ride carbon rims problems climbs like champ loot highly would recomend getting one one many variations comming similar products used giant tcr,0.046,0.696,0.258,0.25,0.0,0.0,0.0,"['tcr', 'highly', 'ride', 'bike', 'day', 'addictive', 'wont', 'stopi', 'mid', 'july']"
Madone5_9,not many  the only thing i can say is if you plan on riding on normal streets you may want to invest in a new heavier duty wheelset  as the bontrager s tend to go out of true fairly easily  to be expected once you ride a bike of this quality it really spoils all others  great looks  top components  i m a taller guy  so the lighter weight of the bike made huge improvements on my hill climbs  only draw back is the friends who think your crazy for spending as much on a bike as some do on cars  but on this bike you ll get places faster than you would in that car anyway similar products used giant ocr       similar     ,many thing say plan riding normal streets may want invest new heavier duty wheelset bontrager tend true fairly easily expected ride bike quality really spoils others great looks top components taller guy lighter weight bike made huge improvements hill climbs draw back friends think crazy spending much bike cars bike get places faster would car anyway similar products used giant ocr similar,0.032,0.7,0.269,0.125,0.0416666666666666,0.0833333333333333,0.0416666666666666,"['bike', 'similar', 'thing', 'plan', 'riding', 'normal', 'streets', 'invest', 'heavier', 'duty']"
Madone5_9,the bike was painted poorly and i could see the seams on the top tube  how is this possible on a        bike  the stock seat was also unusable i finally bought my dream bike  after spending years compromising and getting the  best value  on bikes  i finally swung for the fences  this bike is a home run  it descends and climbs like a lumberjack answering a dinner bell  this bike weighs under    pounds with my water cages and pedals and then there are the dura ace parts  nothing shifts like dura ace  nothing feels like dura ace  and nothing holds up as well as dura  ace  and it is all backed up by a terrific company  trek  my dealer also went above and beyond what i expected  not only did i get a good price  but i got good service similar products used masi gran criterium  moser forma  merlin fortius  and bianchi pantani replica  all good bikes but not as good as the madone ,bike painted poorly could see seams top tube possible bike stock seat also unusable finally bought dream bike spending years compromising getting best value bikes finally swung fences bike home run descends climbs like lumberjack answering dinner bell bike weighs pounds water cages pedals dura ace parts nothing shifts like dura ace nothing feels like dura ace nothing holds well dura ace backed terrific company trek dealer also went beyond expected get good price got good service similar products used masi gran criterium moser forma merlin fortius bianchi pantani replica good bikes good madone,0.016,0.693,0.292,0.0,0.0,0.0232558139534883,0.0465116279069767,"['dura', 'ace', 'good', 'bike', 'finally', 'madone', 'bikes', 'painted', 'poorly', 'seams']"
Madone5_9,paint or lack of it is very easily chipped  but heh it is a road bike  have you a bike that has no stone chips where do you start  i previously owned and in fact still own a      with  spd dura ace  this was a very good bike and still is  so is the madone better  in one word yes  this bike is excellent  i ordered mine in september      and did not receive it until march      and beleive me it was worth the wait i had considered and tried a few other bikes e g pinarello dogma  litespeed vortex  time vxrs etc but once i rde the madone i knew i had made the right choice although all the other bikes mentioned were super machines   instead of buying an off the peg steed i opted to build the bike to my specification and would like to think i have done a good job  the bike is very responsive and just loves to accelerate on all terrain  ascents  descents  flats changing of direction at high speed are no problem and the comfort is as good as the      although potential purchsers should be aware this is a real race bike through and through so some extra stiffness is to be expected  if you purchase enjoy because this is truly a great  machine and remember you have the extra kudos of saying that lance helped design it similar products used trek       trek      ,paint lack easily chipped heh road bike bike stone chips start previously owned fact still spd dura ace good bike still madone better one word yes bike excellent ordered mine september receive march beleive worth wait considered tried bikes pinarello dogma litespeed vortex time vxrs etc rde madone knew made right choice although bikes mentioned super machines instead buying peg steed opted build bike specification would like think done good job bike responsive loves accelerate terrain ascents descents flats changing direction high speed problem comfort good although potential purchsers aware real race bike extra stiffness expected purchase enjoy truly great machine remember extra kudos saying lance helped design similar products used trek trek,0.044,0.618,0.338,0.0169491525423728,0.0169491525423728,0.0169491525423728,0.0,"['bike', 'good', 'madone', 'extra', 'trek', 'bikes', 'paint', 'lack', 'easily', 'chipped']"
Madone5_9,paint finish not on par with other bikes costing        the madone is somewhat majical  compared to my      the bike feels similar when seated  however  once you exit the saddle and start to hammer the bike seems to launch forward like no other bike i have ever ridden  standing climbs and sprints are the biggest reward in this bike  which for most of us is where significant time gains are made   additionally the stability of the frame on rapid decents is head and shoulders above the           frame  i did not notice any loss of comfort on this bike compared to my      and felt i could easily spend     hours in the saddle  my only beef with the bike is the finish work trek applies to the exterior which is sub par for a bike of this magnitute  price  now that i no longer race  i think i ll wait for the     madone to come out this fall next spring  a slightly heavier version of the same frame with ultegra group components   all for approx         after lbs discount similar products used trek      with upgrades ,paint finish par bikes costing madone somewhat majical compared bike feels similar seated however exit saddle start hammer bike seems launch forward like bike ever ridden standing climbs sprints biggest reward bike significant time gains made additionally stability frame rapid decents head shoulders frame notice loss comfort bike compared felt could easily spend hours saddle beef bike finish work trek applies exterior sub par bike magnitute price longer race think wait madone come fall next spring slightly heavier version frame ultegra group components approx lbs discount similar products used trek upgrades,0.023,0.827,0.151,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.0,"['bike', 'frame', 'par', 'finish', 'madone', 'compared', 'similar', 'saddle', 'trek', 'paint']"
Madone5_9,none  although i hope my wife doesn t find out what i spent   previous reviews mention detail finish  but on mine  the finish is great i just got back into cycling as i have started triathlons and wanted to update my old bike  i shopped lots of stores and brands  the staff at the shop where i bought the madone were fantasitc  they spent hours with me  although i only test rode a trek       i loved the ride so much i put a deposit down for a madone  even though i had not ridden one  since i have had it  i am truly amazed at how great a ride this is  i am       about     lbs and ride the   cm frame  the difference between my old al frame and the oclv carbon is tremendous  i used to cringe going over bumps on the al frame  but the carbon absorbs all the shock from the road  the saddle took one ride to get used to  but is comfortable for me  the bike climbs tremendously and the acceleration is phenomenal  the first tri i used the bike in  my bike time improved significantly  avg  speed is about     greater than old cycle  shimano durace shifting is quite crisp  although i do notice occassionally when down shifting from   to  th on the       cassette that you have to shift harder than normal or it may not down shift  i purchased the durace      pedals with the bike and have been extremely pleased with them as well the best thing i can say is that everytime i get off the bike  i can t wait for the next time i get to ride it again   similar products used    year old raleigh which is still great for training   ,none although hope wife find spent previous reviews mention detail finish mine finish great got back cycling started triathlons wanted update old bike shopped lots stores brands staff shop bought madone fantasitc spent hours although test rode trek loved ride much put deposit madone even though ridden one since truly amazed great ride lbs ride frame difference old frame oclv carbon tremendous used cringe going bumps frame carbon absorbs shock road saddle took one ride get used comfortable bike climbs tremendously acceleration phenomenal first tri used bike bike time improved significantly avg speed greater old cycle shimano durace shifting quite crisp although notice occassionally shifting cassette shift harder normal may shift purchased durace pedals bike extremely pleased well best thing say everytime get bike wait next time get ride similar products used year old raleigh still great training,0.029,0.728,0.242,0.0769230769230769,0.0384615384615384,0.0384615384615384,0.0384615384615384,"['bike', 'ride', 'great', 'frame', 'spent', 'finish', 'madone', 'carbon', 'time', 'durace']"
Madone5_9,team logo saddle  poor finish quality first of all  i ve been riding this as my primary bike for about six weeks  where i live it is very windy  so  i am pleased to say that this bike delivers  this frame is super stiff and silly light  i thought my ti bike was stiff  but this baby just juts forward when you get out of the saddle  i really believe it is more efficient than my other bikes  i consistently ride about   mph faster on this bike than i do on my ti bike  they are both outfitted similarly  da    is slightly better than da   but not much i am pleasantly surprised by the quality of the bontrager wheels  they are light and spin up well  certainly they are just as good as my ksyriums  likewise  the seatpost and handlebars are also good quality offerings on this bike  they don t flex under load and they are comfortable although the  wooden feel  of the carbon fiber is here  this frame is so stiff sometimes i feel as if i m on aluminum  however  the carbon somehow dampens the vibrations  and at the end of the ride i don t feel beaten up  amazing i wish that trek wouldn t slap a postal saddle on all their high end frames  i mean we are all posers  but there are limits  i personally found the aspide to not be comfortable  so i spent the extra    grams and went with a wtb saddle  needless to say saddles are a very personal thing  but for me this bike took on a much more comfortable character with a little extra padding  did i mention this frame is stiff  my only real complaints are two  first  the headset  please  just charge me an extra fifty and put on a king  why cut such a little corner on this ferrari  secondly  the finish on this one is pretty poor  i can seams  the finish is uneven  again  why not put your absolute best foot forward in your flagship offering overall  this bike is fabulous  it is as good if not better than anything currently available  i m sure trek will get the kinks in the finish worked out after demand dies down a bit  this bike performs at a    level  for the weak finish i have to give it a   kudos to the guys at blue s for great customer service similar products used moots vamoots  lemond zurich  trek     ,team logo saddle poor finish quality first riding primary bike six weeks live windy pleased say bike delivers frame super stiff silly light thought bike stiff baby juts forward get saddle really believe efficient bikes consistently ride mph faster bike bike outfitted similarly slightly better much pleasantly surprised quality bontrager wheels light spin well certainly good ksyriums likewise seatpost handlebars also good quality offerings bike flex load comfortable although wooden feel carbon fiber frame stiff sometimes feel aluminum however carbon somehow dampens vibrations end ride feel beaten amazing wish trek slap postal saddle high end frames mean posers limits personally found aspide comfortable spent extra grams went wtb saddle needless say saddles personal thing bike took much comfortable character little extra padding mention frame stiff real complaints two first headset please charge extra fifty put king cut little corner ferrari secondly finish one pretty poor seams finish uneven put absolute best foot forward flagship offering overall bike fabulous good better anything currently available sure trek get kinks finish worked demand dies bit bike performs level weak finish give kudos guys blue great customer service similar products used moots vamoots lemond zurich trek,0.072,0.626,0.302,0.0,0.0307692307692307,0.0153846153846153,0.0,"['bike', 'finish', 'stiff', 'saddle', 'frame', 'quality', 'good', 'comfortable', 'feel', 'trek']"
Madone5_9,finishthe bike ia great  i v owned several highend trek bikes but this is the best  they could pay a little more attention to detail  paint clearcoat  decals   i have a little isssue with the front shifter cable tapping on the bottom tube when i ride   i hope we get this resolved soon    over all a  similar products used      x       ,finishthe bike great owned several highend trek bikes best could pay little attention detail paint clearcoat decals little isssue front shifter cable tapping bottom tube ride hope get resolved soon similar products used,0.033,0.662,0.305,0.0,0.0,0.0769230769230769,0.0,"['finishthe', 'great', 'owned', 'highend', 'trek', 'pay', 'attention', 'detail', 'paint', 'clearcoat']"
Madone5_9,not excatly the most exclusive bike on the block  deatil finishing  trek should send their factory heads to visit pinarello nice bike  you can feel it leap forward as you put pressure on the pedals to acceleerate and the lightness and stiffness means that it is superb climbing  also  very comfortable on a long ride  my first outing was   hours long and it just felt great the whole time  love the way it holds on downhill corners and it just feels right  it s a bike that definitely gives you confidence  not sure about the new dura ace though  i guess it takes time to get used to the towers  i miss my campy record stuff similar products used                 pinarello prince       fondriest titan level,excatly exclusive bike block deatil finishing trek send factory heads visit pinarello nice bike feel leap forward put pressure pedals acceleerate lightness stiffness means superb climbing also comfortable long ride first outing hours long felt great whole time love way holds downhill corners feels right bike definitely gives confidence sure new dura ace though guess takes time get used towers miss campy record stuff similar products used pinarello prince fondriest titan level,0.071,0.632,0.298,0.05,0.0,0.0,0.0,"['bike', 'pinarello', 'long', 'time', 'excatly', 'level', 'exclusive', 'block', 'deatil', 'finishing']"
Madone5_9,the lack of color choice is a bit annoying  also  trek plasters its name all over the frame i just picked up my madone     and took it for an inagural ride  i must say that riding this bike is like driving a ferrari  not only does it look fast  it is fast  coming from a steel frame  this bike is so responsive that i have to adjust my riding style  i no longer see my bottom bracket swaying back and forth when i jump on the pedals  the bike absorbs the bumps in the road  making the ride more enjoyable  overall  i can t find one thing wrong with this bike  i shopped around all winter  trying to figure out what i wanted  i looked at the colnago c     pinarello prince sl  look  and specialized  at the end of the day  the price and total package of the madone was a better buy similar products used my old ride was a    yr  old specialized allez pro steel frame with aluminum fork  the bike was built up with a mix of components from shimano to campy  it really can t compare to the madone  but it served me well ,lack color choice bit annoying also trek plasters name frame picked madone took inagural ride must say riding bike like driving ferrari look fast fast coming steel frame bike responsive adjust riding style longer see bottom bracket swaying back forth jump pedals bike absorbs bumps road making ride enjoyable overall find one thing wrong bike shopped around winter trying figure wanted looked colnago pinarello prince look specialized end day price total package madone better buy similar products used old ride old specialized allez pro steel frame aluminum fork bike built mix components shimano campy really compare madone served well,0.072,0.812,0.115,0.0,0.0714285714285714,0.0714285714285714,0.0,"['bike', 'frame', 'madone', 'ride', 'steel', 'riding', 'fast', 'specialized', 'lack', 'color']"
Madone5_9,very poor finish quality for a   k bike  paint has a lot of dirt under the clear  rough edges around the headset cups  ding in the headtube and the paint on the fork legs at the axle mount has flaked off in big chunks i waited   months for this bike and it was well worth it  it is everything i have ever wanted in a ride  it climbs and accelerates well  corners like a razor and is stiff as hell  paint and finish quality are really poor  however the trek customer service is awesome and they are repaingint the bike for me  i guess i will be without it for another month or so similar products used cannondale caad   caad       cinelli aliante muscle  fondriest carb level  specialized e   look kg    etc etc,poor finish quality bike paint lot dirt clear rough edges around headset cups ding headtube paint fork legs axle mount flaked big chunks waited months bike well worth everything ever wanted ride climbs accelerates well corners like razor stiff hell paint finish quality really poor however trek customer service awesome repaingint bike guess without another month similar products used cannondale caad caad cinelli aliante muscle fondriest carb level specialized look etc etc,0.146,0.685,0.169,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.1428571428571428,"['finish', 'quality', 'bike', 'paint', 'poor', 'caad', 'lot', 'dirt', 'clear', 'rough']"
